x;y;causa;data
205,354693;344,87500;lightning;2003-09-08
295,889993;322,86900;lightning;2003-09-08
105,114862;234,87499;accident;2003-09-08
136,394060;144,87500;intentional;2003-09-09
222,970996;355,80200;accident;2003-09-09
186,314081;304,87501;other;2003-09-09
125,474609;244,87502;intentional;2003-09-09
135,474635;234,87499;intentional;2003-09-09
135,554585;244,87502;accident;2003-09-09
 55,954327;244,87502;intentional;2003-09-09
105,314737;234,87499;accident;2003-09-09
 65,554563;164,87501;accident;2003-09-10
 35,034889;194,87501;intentional;2003-09-10
155,714458;174,87499;intentional;2003-09-10
155,754433;174,87499;accident;2003-09-11
115,234773; 64,87499;intentional;2003-09-13
 95,754436;184,87498;accident;2003-09-13
 57,593302;234,87499;intentional;2003-09-13
 57,633277;234,87499;accident;2003-09-13
105,234787;244,87502;intentional;2003-09-13
 45,554591;224,87501;accident;2003-09-13
205,154818;114,87500;intentional;2003-09-14
105,034912; 84,87500;other;2003-09-14
 95,474611; 64,87499;accident;2003-09-14
235,274741;184,87498;accident;2003-09-14
185,034881;324,87499;intentional;2003-09-14
175,354695;324,87499;intentional;2003-09-14
205,474618;274,87502;intentional;2003-09-14
185,114831;314,87500;intentional;2003-09-14
176,873745;234,87499;accident;2003-09-14
 57,673252;234,87499;intentional;2003-09-14
165,754459;234,87499;accident;2003-09-14
114,994923;164,87501;accident;2003-09-15
106,593937;134,87501;other;2003-09-15
225,234780; 94,87499;intentional;2003-09-16
 85,314725;174,87499;intentional;2003-09-17
255,274754;174,87499;accident;2003-09-17
294,312020;332,61499;intentional;2003-09-17
241,224980;356,12500;intentional;2003-09-17
 75,674514;234,87499;accident;2003-09-17
105,274762;244,87502;intentional;2003-09-17
355,034884;154,87498;intentional;2003-09-18
 55,034902;184,87498;intentional;2003-09-18
265,034890;214,87502;accident;2003-09-18
235,594541;274,87502;other;2003-09-18
264,954940;184,87498;accident;2003-09-18
145,074872;244,87502;other;2003-09-18
225,074880;244,87502;accident;2003-09-19
 75,154839;224,87501;other;2003-09-19
255,154829;254,87500;accident;2003-09-20
235,154816;194,87501;intentional;2003-09-20
 56,034277;244,87502;other;2003-09-20
165,554584;214,87502;intentional;2003-09-20
 75,114864;154,87498;intentional;2003-09-21
235,314716;184,87498;accident;2003-09-21
 96,553936;254,87500;accident;2003-09-21
136,314110;254,87500;intentional;2003-09-21
295,354688; 74,87501;lightning;2003-09-22
275,234791; 64,87499;lightning;2003-09-22
175,394670;324,87499;intentional;2003-09-22
185,074856;324,87499;intentional;2003-09-22
285,446005;334,72698;lightning;2003-09-22
 55,794427;254,87500;intentional;2003-09-22
 57,713227;234,87499;intentional;2003-09-22
 95,354686;234,87499;accident;2003-09-22
303,378990;159,22498;other;2003-09-23
186,354056;304,87501;accident;2003-09-23
105,194812;264,87499;intentional;2003-09-23
 95,514586; 64,87499;lightning;2003-09-24
146,194171;234,87499;accident;2003-09-24
380,899989;103,87600;lightning;2003-09-25
197,153542;304,87501;accident;2003-09-25
205,154818;294,87499;accident;2003-09-25
 87,113600;244,87502;intentional;2003-09-25
125,834384;124,87498;intentional;2003-09-26
105,474637;194,87501;intentional;2003-09-27
 45,594566;224,87501;accident;2003-09-27
334,874972; 84,87500;accident;2003-09-28
145,354696;154,87498;intentional;2003-09-28
145,594547; 94,87499;other;2003-09-28
125,514584;244,87502;accident;2003-09-28
 25,074878;224,87501;accident;2003-09-28
255,455001; 91,45001;accident;2003-09-29
 95,794411;184,87498;accident;2003-09-29
 96,593911;254,87500;intentional;2003-09-29
 55,834402;254,87500;intentional;2003-09-29
185,834381;304,87501;intentional;2003-10-02
252,820009; 75,72600;accident;2003-10-03
269,598316;324,87499;intentional;2003-10-03
 34,795039;204,87499;accident;2003-10-04
105,834412; 94,87499;accident;2003-10-06
112,116723;104,87501;other;2003-10-06
 95,194786;224,87501;accident;2003-10-06
 65,314713;224,87501;accident;2003-10-06
104,954962;234,87499;intentional;2003-10-06
341,503067; 89,83802;accident;2003-10-07
265,074865;124,87498;other;2003-10-07
117,753158; 94,87499;accident;2003-10-07
205,034893;294,87499;accident;2003-10-07
202,918017;347,75899;accident;2003-10-07
186,154181;304,87501;accident;2003-10-07
105,194812;194,87501;intentional;2003-10-07
331,179004;115,21998;lightning;2003-10-08
344,824990;130,69998;lightning;2003-10-08
362,736988;124,17902;accident;2003-10-08
261,307980; 90,16001;accident;2003-10-08
136,354085;144,87500;intentional;2003-10-08
265,154815;244,87502;lightning;2003-10-08
275,114866;224,87501;lightning;2003-10-08
314,994925;224,87501;accident;2003-10-08
304,954964;174,87499;intentional;2003-10-08
226,074255;274,87502;accident;2003-10-08
226,114230;274,87502;accident;2003-10-08
205,828996;367,72699;lightning;2003-10-08
295,899987;322,86800;lightning;2003-10-08
165,394684;214,87502;intentional;2003-10-08
165,434659;214,87502;intentional;2003-10-08
105,554587;254,87500;other;2003-10-08
 96,434011;254,87500;other;2003-10-08
136,194185;254,87500;accident;2003-10-08
118,112933; 94,87499;other;2003-10-09
136,434035;144,87500;accident;2003-10-09
325,234761;244,87502;lightning;2003-10-09
225,274755;294,87499;accident;2003-10-09
197,113567;304,87501;other;2003-10-09
 55,994302;244,87502;accident;2003-10-09
 57,513352;234,87499;intentional;2003-10-09
295,394663;204,87499;accident;2003-10-10
197,193517;304,87501;accident;2003-10-10
 85,354700;194,87501;accident;2003-10-10
255,154829;354,87498;lightning;2003-10-14
195,594557;174,87499;other;2003-10-24
136,194185;194,87501;intentional;2003-10-28
354,914959;134,87501;accident;2003-10-30
185,874356;304,87501;other;2003-11-02
325,274736;254,87500;intentional;2003-11-03
324,954936;314,87500;accident;2003-11-03
215,434669;284,87500;accident;2003-11-03
 55,474627;254,87500;accident;2003-11-03
 95,514586;184,87498;accident;2003-11-03
 86,713850;244,87502;accident;2003-11-05
115,074873;244,87502;intentional;2003-11-05
295,318990; 98,77399;other;2003-11-06
326,234136; 74,87501;accident;2003-11-06
125,754434;124,87498;intentional;2003-11-06
125,194784;214,87502;accident;2003-11-06
336,899986; 61,97500;accident;2003-11-07
344,785015;159,53899;accident;2003-11-07
 74,994939;144,87500;accident;2003-11-07
274,643880; 83,58601;accident;2003-11-08
114,779058;104,87501;intentional;2003-11-08
285,314727;284,87500;lightning;2003-11-08
235,114841;194,87501;accident;2003-11-08
315,154825;194,87501;lightning;2003-11-08
175,394670;314,87500;other;2003-11-08
215,554594;284,87500;intentional;2003-11-08
 55,834402;214,87502;other;2003-11-08
254,878002; 89,49899;other;2003-11-09
175,314720;324,87499;intentional;2003-11-09
105,434662;194,87501;intentional;2003-11-09
105,594562;254,87500;accident;2003-11-09
125,074859;234,87499;accident;2003-11-09
176,793795;234,87499;intentional;2003-11-09
 66,234138;254,87500;accident;2003-11-10
255,074879;184,87498;accident;2003-11-11
185,354681;184,87498;intentional;2003-11-30
205,234768;344,87500;intentional;2003-12-02
265,154815; 94,87499;accident;2003-12-03
 66,154188;244,87502;intentional;2003-12-05
321,927989;144,46201;accident;2003-12-06
336,553003;156,49501;accident;2003-12-06
115,114848;114,87500;accident;2003-12-06
214,994944; 74,87501;accident;2003-12-06
294,914963;174,87499;accident;2003-12-06
225,034905;344,87500;accident;2003-12-06
126,274109;224,87501;accident;2003-12-06
117,793133; 94,87499;intentional;2003-12-07
287,793137;244,87502;lightning;2003-12-07
286,234152;304,87501;lightning;2003-12-07
274,914991;274,87502;lightning;2003-12-07
205,234768;234,87499;accident;2003-12-07
295,154813;274,87502;lightning;2003-12-07
287,833112;244,87502;lightning;2003-12-07
224,954955;224,87501;lightning;2003-12-07
275,274766;314,87500;lightning;2003-12-07
205,154818;324,87499;accident;2003-12-07
324,720723;324,87499;accident;2003-12-07
296,871020;313,04399;lightning;2003-12-07
246,074267;354,87498;accident;2003-12-07
175,194795;324,87499;intentional;2003-12-07
175,314720;314,87500;other;2003-12-07
 86,793800;244,87502;intentional;2003-12-07
165,594559;234,87499;intentional;2003-12-07
325,114836;114,87500;accident;2003-12-08
234,954941;214,87502;accident;2003-12-08
304,875014;194,87501;accident;2003-12-08
185,474606;224,87501;accident;2003-12-08
175,034895;124,87498;intentional;2003-12-09
 95,314711;224,87501;other;2003-12-09
 57,553327;234,87499;accident;2003-12-09
125,234759;254,87500;intentional;2003-12-09
 23,378020;236,07900;other;2003-12-09
 45,514616;224,87501;accident;2003-12-09
198,231988;331,41701;other;2003-12-28
146,234146;234,87499;intentional;2004-01-03
 95,074861;124,87498;accident;2004-01-07
118,512683; 94,87499;intentional;2004-01-07
319,032000;183,81900;accident;2004-01-07
326,194161;204,87499;accident;2004-01-07
186,434006;304,87501;accident;2004-01-07
197,753167;304,87501;accident;2004-01-07
 75,234789;224,87501;intentional;2004-01-07
136,394060;254,87500;accident;2004-01-07
299,010002;120,89999;accident;2004-01-08
164,914984;164,87501;intentional;2004-01-08
224,954955;154,87498;intentional;2004-01-08
118,872458; 94,87499;intentional;2004-01-08
154,994908;114,87500;intentional;2004-01-08
165,554584; 74,87501;lightning;2004-01-08
104,994937;224,87501;intentional;2004-01-08
320,947003;214,01999;accident;2004-01-08
215,714494;254,87500;lightning;2004-01-08
263,325998;284,16601;lightning;2004-01-08
265,274740;284,87500;lightning;2004-01-08
236,798988;270,22301;lightning;2004-01-08
240,874999;321,27500;accident;2004-01-08
 57,993052;234,87499;accident;2004-01-08
175,354695;174,87499;intentional;2004-01-08
 24,998926;234,87499;intentional;2004-01-08
165,394684;224,87501;accident;2004-01-08
155,074858;194,87501;accident;2004-01-08
165,954334;234,87499;accident;2004-01-08
136,394060;194,87501;accident;2004-01-08
155,994283;174,87499;accident;2004-01-08
 66,473988;254,87500;intentional;2004-01-08
175,234770;164,87501;other;2004-01-09
 75,234789;184,87498;other;2004-01-09
197,740015;236,51201;accident;2004-01-09
288,312812;244,87502;accident;2004-01-09
297,891981;211,54498;lightning;2004-01-09
295,212017;208,54602;lightning;2004-01-09
273,943998;238,07399;lightning;2004-01-09
214,156988;215,67700;intentional;2004-01-09
225,194805;374,87500;intentional;2004-01-09
154,954933;204,87499;accident;2004-01-09
 66,753773;244,87502;accident;2004-01-09
195,394682;234,87499;accident;2004-01-09
135,674510;234,87499;accident;2004-01-09
177,513345;234,87499;accident;2004-01-09
105,434662;244,87502;accident;2004-01-09
115,274748;244,87502;intentional;2004-01-09
105,714487;254,87500;intentional;2004-01-09
105,754462;254,87500;other;2004-01-09
 56,194177;254,87500;intentional;2004-01-09
235,154816;124,87498;accident;2004-01-10
119,232233; 94,87499;intentional;2004-01-10
106,314112; 94,87499;intentional;2004-01-10
235,114841;324,87499;intentional;2004-01-10
 58,472752;234,87499;accident;2004-01-10
 58,512727;234,87499;accident;2004-01-10
 34,990917;244,87502;accident;2004-01-10
185,714456;224,87501;intentional;2004-01-10
185,754431;224,87501;intentional;2004-01-10
125,394659;234,87499;accident;2004-01-10
345,194798;224,87501;accident;2004-01-13
335,514572;184,87498;accident;2004-01-15
345,434648;204,87499;accident;2004-01-18
345,234773;214,87502;accident;2004-01-18
234,065018;162,45001;accident;2004-01-20
304,313005;184,35199;accident;2004-01-21
200,060004;337,15998;intentional;2004-01-21
225,674505;324,87499;accident;2004-01-21
225,714480;324,87499;intentional;2004-01-21
338,530006;147,20702;accident;2004-01-23
244,238016; 73,75999;accident;2004-01-23
340,112017;147,22001;accident;2004-01-27
165,594559;214,87502;accident;2004-01-28
345,234773;224,87501;intentional;2004-01-29
276,329986; 50,34799;accident;2004-02-02
345,474623;204,87499;accident;2004-02-03
244,200000; 93,62801;accident;2004-02-07
195,834407;174,87499;accident;2004-02-07
175,834395;104,87501;intentional;2004-02-07
247,053015;265,40098;accident;2004-02-07
197,793142;304,87501;accident;2004-02-07
185,234756;344,87500;accident;2004-02-07
212,917004;334,44700;accident;2004-02-07
145,434647;204,87499;intentional;2004-02-07
 66,513963;214,87502;accident;2004-02-07
 96,793746;254,87500;accident;2004-02-07
105,274762;264,87499;intentional;2004-02-07
 75,274764;224,87501;intentional;2004-02-07
244,954967;124,87498;lightning;2004-02-08
295,154813; 64,87499;lightning;2004-02-08
286,128018; 49,33699;lightning;2004-02-08
118,912433; 94,87499;other;2004-02-08
 95,074861;114,87500;accident;2004-02-08
265,314715;284,87500;lightning;2004-02-08
266,255007;291,53100;lightning;2004-02-08
294,199011;280,22799;lightning;2004-02-08
265,514590;304,87501;lightning;2004-02-08
226,194180;274,87502;lightning;2004-02-08
295,234763;304,87501;lightning;2004-02-08
294,232989;332,58401;lightning;2004-02-08
198,032992;304,87501;accident;2004-02-08
217,375016;340,17502;accident;2004-02-08
280,722998;329,97899;lightning;2004-02-08
186,673856;304,87501;intentional;2004-02-08
265,434640;314,87500;lightning;2004-02-08
287,186996;337,13500;lightning;2004-02-08
205,074868;364,87501;accident;2004-02-08
 58,033027;234,87499;accident;2004-02-08
145,634522;174,87499;accident;2004-02-08
 45,794441;224,87501;accident;2004-02-08
 65,794413;204,87499;intentional;2004-02-08
 75,194814;154,87498;intentional;2004-02-09
249,469184;236,30102;lightning;2004-02-09
288,352787;244,87502;lightning;2004-02-09
296,720993;205,26699;lightning;2004-02-09
288,392762;244,87502;accident;2004-02-09
315,234775;244,87502;lightning;2004-02-09
270,368994;255,60799;accident;2004-02-09
288,432737;244,87502;lightning;2004-02-09
203,353984;326,88301;intentional;2004-02-09
280,308018;322,35001;lightning;2004-02-09
281,294001;326,93302;lightning;2004-02-09
145,754447;174,87499;intentional;2004-02-09
125,314709;234,87499;accident;2004-02-09
105,474637;244,87502;accident;2004-02-09
253,084004; 90,50800;accident;2004-02-10
106,793772;134,87501;intentional;2004-02-10
119,272208; 94,87499;intentional;2004-02-10
257,761998;244,69901;accident;2004-02-10
276,404019;207,39102;accident;2004-02-10
276,524984;183,40702;accident;2004-02-10
185,154806;324,87499;accident;2004-02-10
 45,114866;214,87502;accident;2004-02-10
 25,006921;234,87499;accident;2004-02-10
185,194781;204,87499;accident;2004-02-10
 45,914366;224,87501;intentional;2004-02-10
195,314732;194,87501;accident;2004-02-10
 56,274127;254,87500;accident;2004-02-10
 65,634513;224,87501;accident;2004-02-10
156,274108;174,87499;intentional;2004-02-10
 34,994915;244,87502;accident;2004-02-10
269,350990; 55,15499;accident;2004-02-11
215,074894;304,87501;intentional;2004-02-13
345,988982;107,14499;accident;2004-02-14
295,354688; 54,87500;accident;2004-02-14
184,954931;334,87497;accident;2004-02-14
309,080984;155,32498;accident;2004-02-16
175,314720;174,87499;accident;2004-02-17
197,233492;304,87501;accident;2004-02-18
197,273467;304,87501;accident;2004-02-18
204,954943;264,87499;intentional;2004-02-18
205,074868;354,87498;accident;2004-02-18
215,354719;274,87502;other;2004-02-19
155,194783;244,87502;intentional;2004-02-29
284,986892; 54,87500;other;2004-03-02
 95,594536; 64,87499;accident;2004-03-06
225,274755;124,87498;other;2004-03-06
155,234758;244,87502;accident;2004-03-06
195,874382;174,87499;intentional;2004-03-07
118,552658; 94,87499;intentional;2004-03-07
155,834383;174,87499;accident;2004-03-07
 57,793177;234,87499;accident;2004-03-07
125,154809;234,87499;accident;2004-03-07
 96,833721;254,87500;accident;2004-03-07
185,074856;204,87499;other;2004-03-07
185,594531;224,87501;accident;2004-03-07
302,904007; 66,15099;lightning;2004-03-08
156,194158;154,87498;accident;2004-03-08
215,034919;174,87499;accident;2004-03-08
196,154207;174,87499;accident;2004-03-08
136,593935;144,87500;intentional;2004-03-08
118,952408; 94,87499;accident;2004-03-08
285,754452;264,87499;lightning;2004-03-08
286,513977;304,87501;lightning;2004-03-08
335,033993;208,91699;lightning;2004-03-08
264,158997;247,61698;lightning;2004-03-08
292,132983;314,89299;lightning;2004-03-08
226,234155;274,87502;lightning;2004-03-08
 58,073002;234,87499;intentional;2004-03-08
 58,112977;234,87499;intentional;2004-03-08
285,167019;114,20702;lightning;2004-03-09
275,594566; 84,87500;lightning;2004-03-09
298,105008; 73,63999;lightning;2004-03-09
272,578012;303,27302;lightning;2004-03-09
301,086983;247,86998;lightning;2004-03-09
 58,272877;234,87499;intentional;2004-03-09
225,822013;185,65701;accident;2004-03-10
244,954967;264,87499;intentional;2004-03-10
246,386992;253,44502;accident;2004-03-10
235,954316;294,87499;accident;2004-03-10
235,154816;324,87499;accident;2004-03-10
225,434655;294,87499;accident;2004-03-10
 95,994286;184,87498;intentional;2004-03-10
166,633909;234,87499;accident;2004-03-10
 97,233471;254,87500;accident;2004-03-10
125,674484;244,87502;accident;2004-03-10
 56,194177;244,87502;accident;2004-03-10
215,194819;334,87497;intentional;2004-03-15
197,353417;304,87501;intentional;2004-03-16
165,794434;234,87499;intentional;2004-03-17
